doi,article_trial_or_failure,article_trial_or_failure_notes,mof_description,mof_name,modification_notes,rationale,based_on_success_index,varied_classes,metal_1,metal_1_abbr,metal_1_amount_text,metal_1_amount_value,metal_1_amount_unit,metal_2,metal_2_abbr,metal_2_amount_text,metal_2_amount_value,metal_2_amount_unit,metal_3,metal_3_abbr,metal_3_amount_text,metal_3_amount_value,metal_3_amount_unit,linker_1,linker_1_abbr,linker_1_amount_text,linker_1_amount_value,linker_1_amount_unit,linker_2,linker_2_abbr,linker_2_amount_text,linker_2_amount_value,linker_2_amount_unit,linker_3,linker_3_abbr,linker_3_amount_text,linker_3_amount_value,linker_3_amount_unit,modulator_1,modulator_1_abbr,modulator_1_amount_text,modulator_1_amount_value,modulator_1_amount_unit,modulator_2,modulator_2_abbr,modulator_2_amount_text,modulator_2_amount_value,modulator_2_amount_unit,solvent_main,solvent_main_abbr,solvent_main_amount_text,solvent_main_ml,solvent_secondary,solvent_secondary_abbr,solvent_secondary_amount_text,solvent_secondary_ml,metel_concnertation,M_L_ratio,temperature_c,temperature_c_text,time_h,time_text,vessel_type,stirring,washing_solvent,washing_cycles,activation_text,activation_temp_c,activation_time_h,crystal_morphology,yield_percent,crystal_size,topology_code,metal_cluster_connectivity,metal_cluster_connectivity_classified,unit_cell_short,pore_diameter_A,BET_surface_area_m2g,air_stable,water_stable,tga_decomposition_temp_c,applications,reference,status,error,crystal_code,additional_original_article_trial_or_failure,additional_trial_flag_source
10.1016/j.micromeso.2015.07.001,yes,DMA solvent gave crystals unsuitable for data; replacing pyridine with pyrazine or DABCO gave no product.,"a copper metal-organic framework with Cu2(COO)4 paddlewheel SBU built by organic linker 5,5?-(1,3-phenylenebis(methylene))bis(oxy)diisophthalic acid",,"Axial N-donor swap for 1: under the same conditions as 1, replacing pyridine with pyrazine or DABCO resulted in no corresponding products. Represented as modulator_1 identity substitutions; amounts not stated.",Failures include DMA in place of DMF for compound 1 (crystals unsuitable for data) and replacing pyridine by pyrazine or DABCO under 1’s conditions (no corresponding products). Built as modifications of the successful recipe for compound 1.,1,modulator_1,Cu(NO3)2·2H2O,,"0.07 mmol, 16 mg",0.07,mmol,,,,,,,,,,,"5,5?-(1,3-phenylenebis(methylene))bis(oxy)diisophthalic acid",H4L,"0.035 mmol, 16 mg",0.035,mmol,,,,,,,,,,,"1,4-diazabicyclo[2.2.2]octane",DABCO,,,,nitric acid,HNO3,1 mL (3.5 M in DMF),1,mL,dimethylformamide,DMF,8 mL,8,,,,,9,2,85,85 °C,96,4 days,,,"MeOH, CH2Cl2","MeOH 3 days, refreshed six times; CH2Cl2 similarly","Vacuum at RT overnight, then 80 °C under vacuum for 10 h",80,10,blue block crystals,65,,,Cu2(COO)4 paddlewheel SBU,paddlewheel dimer SBU,,16.14,1233,not_reported,not_reported,317,CO2_capture;hydrogen_storage,10.1016/j.micromeso.2015.07.001,ok,,,,
10.1016/j.micromeso.2015.07.001,yes,DMA solvent gave crystals unsuitable for data; replacing pyridine with pyrazine or DABCO gave no product.,"a copper metal-organic framework with Cu2(COO)4 paddlewheel SBU built by organic linker 5,5?-(1,3-phenylenebis(methylene))bis(oxy)diisophthalic acid",,Solvent swap for 1: replacing DMF (8 mL) with DMA under otherwise the same conditions gave only blue crystals unsuitable for data collection. Represented as DMF -> DMA with volume carried from the base.,Failures include DMA in place of DMF for compound 1 (crystals unsuitable for data) and replacing pyridine by pyrazine or DABCO under 1’s conditions (no corresponding products). Built as modifications of the successful recipe for compound 1.,1,solvent_main,Cu(NO3)2·2H2O,,"0.07 mmol, 16 mg",0.07,mmol,,,,,,,,,,,"5,5?-(1,3-phenylenebis(methylene))bis(oxy)diisophthalic acid",H4L,"0.035 mmol, 16 mg",0.035,mmol,,,,,,,,,,,pyridine,py,0.5 mL,0.5,mL,nitric acid,HNO3,1 mL (3.5 M in DMF),1,mL,"N,N-dimethylacetamide",DMAc,8.0 mL,8,,,,,9,2,85,85 °C,96,4 days,,,"MeOH, CH2Cl2","MeOH 3 days, refreshed six times; CH2Cl2 similarly","Vacuum at RT overnight, then 80 °C under vacuum for 10 h",80,10,blue block crystals,65,,,Cu2(COO)4 paddlewheel SBU,paddlewheel dimer SBU,,16.14,1233,not_reported,not_reported,317,CO2_capture;hydrogen_storage,10.1016/j.micromeso.2015.07.001,ok,,,,
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe(OH) 1D chain SBU built by organic linker terephthalic acid,MIL-53(Fe),"At 150 °C with FeCl2·4H2O/H2BDC in DMF and 30 eq acetic acid, after 168 h the solid obtained was Fe2O3 (hematite) rather than any MOF (text; SI Fig. S16). Named inorganic byproduct -> failure.","Negative conditions for Fe–BDC MOFs under DMF solvothermal synthesis, focused on MOF-235(Fe) and MIL-53(Fe) bases. Failures include amorphous/no solid, dissolution, inorganic Fe2O3, poor-quality alternate phases, and mixed phases.",2,modulator_1;time_h,FeCl2·4H2O,,1 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,acetic acid,AA,30.0 mmol,30,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,150,150 °C,168,168.0 h,50 mL Pyrex reagent jar,,DMF,several times,,,,yellow needle-shaped crystals,,0.16 × 0.04 × 0.03 mm,,Fe(OH) 1D chain SBU,polynuclear cluster SBU,"a=6.8403(12), b=10.7142(18), c=10.7928(18) Å, P-1 (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,,
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe(OH) 1D chain SBU built by organic linker terephthalic acid,MIL-53(Fe),"At 150 °C with FeCl2·4H2O/H2BDC in DMF and 30 eq acetic acid, complete dissolution (no solid) after 48 h was observed (text; SI Fig. S16).","Negative conditions for Fe–BDC MOFs under DMF solvothermal synthesis, focused on MOF-235(Fe) and MIL-53(Fe) bases. Failures include amorphous/no solid, dissolution, inorganic Fe2O3, poor-quality alternate phases, and mixed phases.",2,modulator_1;time_h,FeCl2·4H2O,,1 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,acetic acid,AA,30.0 mmol,30,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,150,150 °C,48,48.0 h,50 mL Pyrex reagent jar,,DMF,several times,,,,yellow needle-shaped crystals,,0.16 × 0.04 × 0.03 mm,,Fe(OH) 1D chain SBU,polynuclear cluster SBU,"a=6.8403(12), b=10.7142(18), c=10.7928(18) Å, P-1 (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,,
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe(OH) 1D chain SBU built by organic linker terephthalic acid,MIL-53(Fe),"At 150 °C without modulator, shorter times (2–48 h) give MOF-235(Fe)/mixed, not MIL-53(Fe). At 120 °C, 72 h gives poor crystallinity; ≥168 h gives MIL-68(Fe) then MIL-53(Fe). Acetic acid prevents MIL-53(Fe); with FeCl2 at 150 °C + AA, dissolution by 48 h and Fe2O3 at 168 h. Fe(NO3)3 at 150 °C, 72 h gives amorphous. Evidence: Fig. 3b; SI Fig. S17, S21–S22; text: “no formation of MIL-53(Fe) when acetic acid is present”.","Across Fe–terephthalate syntheses (MOF-235(Fe), MIL-53(Fe), [Fe(DMF)(BDC)], [Fe3O(DMF)3(BDC)3][BF4], MIL-88B(Fe), Fe–BDC-Br), failures arise from modulator identity/loading, Fe-source/counterion, and time/temperature. We list explicit amorphous/no-solid and wrong-phase outcomes and boundary-implied non-working settings from the article and SI.",2,metal_1;modulator_1;temperature_c;time_h,Fe(NO3)3·9H2O,,1.0 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,acetic acid,AA,30.0 mmol,30,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,120,120.0 °C,2,2.0 h,50 mL Pyrex reagent jar,,DMF,several times,,,,yellow needle-shaped crystals,,0.16 × 0.04 × 0.03 mm,,Fe(OH) 1D chain SBU,polynuclear cluster SBU,"a=6.8403(12), b=10.7142(18), c=10.7928(18) Å, P-1 (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,yes,original_reference_notes
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe3O 6-connected SBU and acs topology built by organic linker 2-bromoterephthalic acid,MIL-88B(Fe),"Fe(BF4)2 never yields MIL-88B(Fe) under any modulator/time. Switching linker to 2-bromoterephthalic acid with FeSO4 gives Fe–BDC-Br instead. Fe(NO3)3 at 150 °C, 72 h without modulator gives amorphous material. Evidence: text: “Fe(BF4)2 is the only Fe-source that does not ever yield MIL-88B(Fe)…”; Section 2.5; SI Fig. S28.","Across Fe–terephthalate syntheses (MOF-235(Fe), MIL-53(Fe), [Fe(DMF)(BDC)], [Fe3O(DMF)3(BDC)3][BF4], MIL-88B(Fe), Fe–BDC-Br), failures arise from modulator identity/loading, Fe-source/counterion, and time/temperature. We list explicit amorphous/no-solid and wrong-phase outcomes and boundary-implied non-working settings from the article and SI.",5,metal_1;linker_1,Fe(NO3)3·9H2O,,0.05 mmol,0.05,mmol,,,,,,,,,,,2-bromoterephthalic acid,,0.05 mmol,0.05,mmol,,,,,,,,,,,acetic acid,AA,0.2 mL,,,,,,,,dimethylformamide,DMF,4 mL,4,,,,,12,1,120,120 °C,24,24 h,25 mL Pyrex reagent jar,,DMF,several times,,,,orange hexagonal rod-shaped crystals,,0.13 × 0.03 × 0.03 mm,acs,Fe3O 6-connected SBU,hexanuclear cluster SBU,"a=b=13.9105(12), c=17.6608(13) Å, P63/mmc (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,yes,original_reference_notes
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe(OH) 1D chain SBU built by organic linker terephthalic acid,MIL-53(Fe),"FeCl2·4H2O/H2BDC in DMF at 120 °C for 168 h (no modulator) gave MIL-68(Fe) with a MIL-88(Fe) impurity (mixed phases, not MIL-53(Fe)) (text; SI Fig. S21–S22).","Negative conditions for Fe–BDC MOFs under DMF solvothermal synthesis, focused on MOF-235(Fe) and MIL-53(Fe) bases. Failures include amorphous/no solid, dissolution, inorganic Fe2O3, poor-quality alternate phases, and mixed phases.",2,temperature_c;time_h,FeCl2·4H2O,,1 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,,,,,,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,120,120.0 °C,168,168.0 h,50 mL Pyrex reagent jar,,DMF,several times,,,,yellow needle-shaped crystals,,0.16 × 0.04 × 0.03 mm,,Fe(OH) 1D chain SBU,polynuclear cluster SBU,"a=6.8403(12), b=10.7142(18), c=10.7928(18) Å, P-1 (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,,
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe(OH) 1D chain SBU built by organic linker terephthalic acid,MIL-53(Fe),FeCl2·4H2O/H2BDC in DMF at 120 °C for 24 h with 5–20 eq acetic acid gave no discernible PXRD peaks (amorphous) (text; SI Fig. S4). Bundled reported AA values.,"Negative conditions for Fe–BDC MOFs under DMF solvothermal synthesis, focused on MOF-235(Fe) and MIL-53(Fe) bases. Failures include amorphous/no solid, dissolution, inorganic Fe2O3, poor-quality alternate phases, and mixed phases.",2,modulator_1;temperature_c;time_h,FeCl2·4H2O,,1 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,acetic acid,AA,5.0 mmol,5,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,120,120.0 °C,24,24.0 h,50 mL Pyrex reagent jar,,DMF,several times,,,,yellow needle-shaped crystals,,0.16 × 0.04 × 0.03 mm,,Fe(OH) 1D chain SBU,polynuclear cluster SBU,"a=6.8403(12), b=10.7142(18), c=10.7928(18) Å, P-1 (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,,
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe(OH) 1D chain SBU built by organic linker terephthalic acid,MIL-53(Fe),FeCl2·4H2O/H2BDC in DMF at 120 °C for 24 h with 5–20 eq acetic acid gave no discernible PXRD peaks (amorphous) (text; SI Fig. S4). Bundled reported AA values.,"Negative conditions for Fe–BDC MOFs under DMF solvothermal synthesis, focused on MOF-235(Fe) and MIL-53(Fe) bases. Failures include amorphous/no solid, dissolution, inorganic Fe2O3, poor-quality alternate phases, and mixed phases.",2,modulator_1;temperature_c;time_h,FeCl2·4H2O,,1 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,acetic acid,AA,10.0 mmol,10,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,120,120.0 °C,24,24.0 h,50 mL Pyrex reagent jar,,DMF,several times,,,,yellow needle-shaped crystals,,0.16 × 0.04 × 0.03 mm,,Fe(OH) 1D chain SBU,polynuclear cluster SBU,"a=6.8403(12), b=10.7142(18), c=10.7928(18) Å, P-1 (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,,
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe(OH) 1D chain SBU built by organic linker terephthalic acid,MIL-53(Fe),FeCl2·4H2O/H2BDC in DMF at 120 °C for 24 h with 5–20 eq acetic acid gave no discernible PXRD peaks (amorphous) (text; SI Fig. S4). Bundled reported AA values.,"Negative conditions for Fe–BDC MOFs under DMF solvothermal synthesis, focused on MOF-235(Fe) and MIL-53(Fe) bases. Failures include amorphous/no solid, dissolution, inorganic Fe2O3, poor-quality alternate phases, and mixed phases.",2,modulator_1;temperature_c;time_h,FeCl2·4H2O,,1 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,acetic acid,AA,20.0 mmol,20,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,120,120.0 °C,24,24.0 h,50 mL Pyrex reagent jar,,DMF,several times,,,,yellow needle-shaped crystals,,0.16 × 0.04 × 0.03 mm,,Fe(OH) 1D chain SBU,polynuclear cluster SBU,"a=6.8403(12), b=10.7142(18), c=10.7928(18) Å, P-1 (150 K)",,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,,
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe3O 6-connected SBU; [FeCl4−] counterion in pores and acs topology built by organic linker terephthalic acid,MOF-235(Fe),"FeCl3 at 120 °C, 24 h: acetic acid (AA) at 20 eq gives amorphous; 30–50 eq diverts to MIL-88B(Fe). HCl gives MIL-53(Fe). With AA present at 120 °C no solid at 4 h. FeCl2 unmodulated gives MIL-101(Fe). Fe(NO3)3 at 150 °C, 72 h gives amorphous. Evidence: Fig. 2; text: “at 20 molar equivalents… no peaks”; Fig. 3; SI Fig. S11, S27, S28.","Across Fe–terephthalate syntheses (MOF-235(Fe), MIL-53(Fe), [Fe(DMF)(BDC)], [Fe3O(DMF)3(BDC)3][BF4], MIL-88B(Fe), Fe–BDC-Br), failures arise from modulator identity/loading, Fe-source/counterion, and time/temperature. We list explicit amorphous/no-solid and wrong-phase outcomes and boundary-implied non-working settings from the article and SI.",1,metal_1;modulator_1;time_h,FeCl2·4H2O,,1.0 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,acetic acid,AA,20.0 mmol,20,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,120,120 °C,4,4.0 h,50 mL Pyrex reagent jar,,"DMF, DCM",3× each,dried under vacuum overnight,,,,,,acs,Fe3O 6-connected SBU; [FeCl4−] counterion in pores,hexanuclear cluster SBU,,,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,yes,original_reference_notes
10.1039/d1mh01663f,yes,"Screened modulator, time, temperature; some conditions gave amorphous/no solid; phase transformations observed.",an iron metal-organic framework with Fe3O 6-connected SBU; [FeCl4−] counterion in pores and acs topology built by organic linker terephthalic acid,MOF-235(Fe),"FeCl3 at 120 °C, 24 h: acetic acid (AA) at 20 eq gives amorphous; 30–50 eq diverts to MIL-88B(Fe). HCl gives MIL-53(Fe). With AA present at 120 °C no solid at 4 h. FeCl2 unmodulated gives MIL-101(Fe). Fe(NO3)3 at 150 °C, 72 h gives amorphous. Evidence: Fig. 2; text: “at 20 molar equivalents… no peaks”; Fig. 3; SI Fig. S11, S27, S28.","Across Fe–terephthalate syntheses (MOF-235(Fe), MIL-53(Fe), [Fe(DMF)(BDC)], [Fe3O(DMF)3(BDC)3][BF4], MIL-88B(Fe), Fe–BDC-Br), failures arise from modulator identity/loading, Fe-source/counterion, and time/temperature. We list explicit amorphous/no-solid and wrong-phase outcomes and boundary-implied non-working settings from the article and SI.",1,metal_1;modulator_1;time_h,FeCl2·4H2O,,1.0 mmol,1,mmol,,,,,,,,,,,terephthalic acid,H2BDC,1 mmol,1,mmol,,,,,,,,,,,hydrochloric acid,,1.0 mmol,1,mmol,,,,,,dimethylformamide,DMF,10 mL,10,,,,,100,1,120,120 °C,4,4.0 h,50 mL Pyrex reagent jar,,"DMF, DCM",3× each,dried under vacuum overnight,,,,,,acs,Fe3O 6-connected SBU; [FeCl4−] counterion in pores,hexanuclear cluster SBU,,,,not_reported,not_reported,,,10.1039/d1mh01663f,ok,,,yes,original_reference_notes
10.1016/j.ica.2012.01.011,yes,"Other diphosphonate/ligand combinations gave intractable microcrystalline mixtures; only L5 or L7 with 1,4-butylenediphosphonic acid yielded crystals.","a copper metal-organic framework with {Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers built by organic linkers 1,2-ethylenediphosphonic acid and N1,N1,N5,N5-tetrakis(2-pyridylmethyl)pentane-1,5-diamine",,"Against the L5/1,4-butylenediphosphonic acid base (success 2), replace the diphosphonate with 1,2-ethylenediphosphonic acid or 1,3-propylenediphosphonic acid. The text states only n=4 gave crystals; others gave intractable microcrystalline mixtures. Amounts carried from base.","Cu–Mo–diphosphonate frameworks formed only with 1,4-butylenediphosphonic acid and L5 or L7; other diphosphonate lengths (n=2–3) or nitrogen ligands (L4, L6, L8) gave intractable microcrystalline mixtures. Plans substitute these nonworking linkers against each successful base under the same hydrothermal HF conditions.",2,linker_1,Cu(CH3COO)2,,"0.046 g, 0.38 mmol",0.38,mmol,MoO3,,"0.130 g, 0.90 mmol",0.9,mmol,,,,,,"1,2-ethylenediphosphonic acid",,0.275 mmol,0.275,mmol,"N1,N1,N5,N5-tetrakis(2-pyridylmethyl)pentane-1,5-diamine",L5,"0.050 g, 0.107 mmol",0.107,mmol,,,,,,hydrofluoric acid (48 wt.% in H2O),HF,160 ?L,,,,,,,,water,H2O,10 mL,10,,,,,38,1.38,100,100 °C,48,48 h,Teflon-lined autoclave (23 mL PTFE-lined stainless steel container),static,,,,,,green needles,45,,,{Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers,1D rod SBU (coordination chain),"a=19.113(3) Å, b=18.617(3) Å, c=18.959(2) Å, Pnma",,,not_reported,not_reported,,,10.1016/j.ica.2012.01.011,ok,,,,
10.1016/j.ica.2012.01.011,yes,"Other diphosphonate/ligand combinations gave intractable microcrystalline mixtures; only L5 or L7 with 1,4-butylenediphosphonic acid yielded crystals.","a copper metal-organic framework with {Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers built by organic linkers 1,3-propylenediphosphonic acid and N1,N1,N5,N5-tetrakis(2-pyridylmethyl)pentane-1,5-diamine",,"Against the L5/1,4-butylenediphosphonic acid base (success 2), replace the diphosphonate with 1,2-ethylenediphosphonic acid or 1,3-propylenediphosphonic acid. The text states only n=4 gave crystals; others gave intractable microcrystalline mixtures. Amounts carried from base.","Cu–Mo–diphosphonate frameworks formed only with 1,4-butylenediphosphonic acid and L5 or L7; other diphosphonate lengths (n=2–3) or nitrogen ligands (L4, L6, L8) gave intractable microcrystalline mixtures. Plans substitute these nonworking linkers against each successful base under the same hydrothermal HF conditions.",2,linker_1,Cu(CH3COO)2,,"0.046 g, 0.38 mmol",0.38,mmol,MoO3,,"0.130 g, 0.90 mmol",0.9,mmol,,,,,,"1,3-propylenediphosphonic acid",,0.275 mmol,0.275,mmol,"N1,N1,N5,N5-tetrakis(2-pyridylmethyl)pentane-1,5-diamine",L5,"0.050 g, 0.107 mmol",0.107,mmol,,,,,,hydrofluoric acid (48 wt.% in H2O),HF,160 ?L,,,,,,,,water,H2O,10 mL,10,,,,,38,1.38,100,100 °C,48,48 h,Teflon-lined autoclave (23 mL PTFE-lined stainless steel container),static,,,,,,green needles,45,,,{Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers,1D rod SBU (coordination chain),"a=19.113(3) Å, b=18.617(3) Å, c=18.959(2) Å, Pnma",,,not_reported,not_reported,,,10.1016/j.ica.2012.01.011,ok,,,,
10.1016/j.ica.2012.01.011,yes,"Other diphosphonate/ligand combinations gave intractable microcrystalline mixtures; only L5 or L7 with 1,4-butylenediphosphonic acid yielded crystals.","a copper metal-organic framework with {Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers built by organic linkers 1,4-butylenediphosphonic acid and N1,N1,N4,N4-tetrakis(2-pyridylmethyl)butane-1,4-diamine",,"Against the L5/1,4-butylenediphosphonic acid base (success 2), substitute other Ln from the reported n=4–8 series (L4, L6, L8). Only L5 and L7 crystallized; other Ln gave intractable microcrystalline mixtures. Amounts for substitutes carried from the base per substitution allowance.","Cu–Mo–diphosphonate frameworks formed only with 1,4-butylenediphosphonic acid and L5 or L7; other diphosphonate lengths (n=2–3) or nitrogen ligands (L4, L6, L8) gave intractable microcrystalline mixtures. Plans substitute these nonworking linkers against each successful base under the same hydrothermal HF conditions.",2,linker_2,Cu(CH3COO)2,,"0.046 g, 0.38 mmol",0.38,mmol,MoO3,,"0.130 g, 0.90 mmol",0.9,mmol,,,,,,"1,4-butylenediphosphonic acid",,"0.060 g, 0.275 mmol",0.275,mmol,"N1,N1,N4,N4-tetrakis(2-pyridylmethyl)butane-1,4-diamine",L4,0.107 mmol,0.107,mmol,,,,,,hydrofluoric acid (48 wt.% in H2O),HF,160 ?L,,,,,,,,water,H2O,10 mL,10,,,,,38,1.38,100,100 °C,48,48 h,Teflon-lined autoclave (23 mL PTFE-lined stainless steel container),static,,,,,,green needles,45,,,{Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers,1D rod SBU (coordination chain),"a=19.113(3) Å, b=18.617(3) Å, c=18.959(2) Å, Pnma",,,not_reported,not_reported,,,10.1016/j.ica.2012.01.011,ok,,,,
10.1016/j.ica.2012.01.011,yes,"Other diphosphonate/ligand combinations gave intractable microcrystalline mixtures; only L5 or L7 with 1,4-butylenediphosphonic acid yielded crystals.","a copper metal-organic framework with {Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers built by organic linkers 1,4-butylenediphosphonic acid and N1,N1,N6,N6-tetrakis(2-pyridylmethyl)hexane-1,6-diamine",,"Against the L5/1,4-butylenediphosphonic acid base (success 2), substitute other Ln from the reported n=4–8 series (L4, L6, L8). Only L5 and L7 crystallized; other Ln gave intractable microcrystalline mixtures. Amounts for substitutes carried from the base per substitution allowance.","Cu–Mo–diphosphonate frameworks formed only with 1,4-butylenediphosphonic acid and L5 or L7; other diphosphonate lengths (n=2–3) or nitrogen ligands (L4, L6, L8) gave intractable microcrystalline mixtures. Plans substitute these nonworking linkers against each successful base under the same hydrothermal HF conditions.",2,linker_2,Cu(CH3COO)2,,"0.046 g, 0.38 mmol",0.38,mmol,MoO3,,"0.130 g, 0.90 mmol",0.9,mmol,,,,,,"1,4-butylenediphosphonic acid",,"0.060 g, 0.275 mmol",0.275,mmol,"N1,N1,N6,N6-tetrakis(2-pyridylmethyl)hexane-1,6-diamine",L6,0.107 mmol,0.107,mmol,,,,,,hydrofluoric acid (48 wt.% in H2O),HF,160 ?L,,,,,,,,water,H2O,10 mL,10,,,,,38,1.38,100,100 °C,48,48 h,Teflon-lined autoclave (23 mL PTFE-lined stainless steel container),static,,,,,,green needles,45,,,{Cu2Mo6O18(H2O)(O3P)2}n chain via Cu(II) linkers,1D rod SBU (coordination chain),"a=19.113(3) Å, b=18.617(3) Å, c=18.959(2) Å, Pnma",,,not_reported,not_reported,,,10.1016/j.ica.2012.01.011,ok,,,,
