DOI,Publisher,DOI Link,Downloaded
10.1002/chem.201101963,publisher_W,https://doi.org/10.1002/chem.201101963,1
10.1002/chem.201102295,publisher_W,https://doi.org/10.1002/chem.201102295,1
10.1002/chem.201102357,publisher_W,https://doi.org/10.1002/chem.201102357,1
10.1002/chem.201102953,publisher_W,https://doi.org/10.1002/chem.201102953,1
10.1002/chem.201104001,publisher_W,https://doi.org/10.1002/chem.201104001,1
10.1002/chem.201200696,publisher_W,https://doi.org/10.1002/chem.201200696,1
10.1002/chem.201200889,publisher_W,https://doi.org/10.1002/chem.201200889,1
10.1002/chem.201201820,publisher_W,https://doi.org/10.1002/chem.201201820,1
10.1002/chem.201203093,publisher_W,https://doi.org/10.1002/chem.201203093,1
10.1002/chem.201203154,publisher_W,https://doi.org/10.1002/chem.201203154,1
10.1002/chem.201300144,publisher_W,https://doi.org/10.1002/chem.201300144,1
10.1002/chem.201301139,publisher_W,https://doi.org/10.1002/chem.201301139,1
10.1002/chem.201301536,publisher_W,https://doi.org/10.1002/chem.201301536,1
10.1002/chem.201302541,publisher_W,https://doi.org/10.1002/chem.201302541,1
10.1002/chem.201303610,publisher_W,https://doi.org/10.1002/chem.201303610,1
10.1002/chem.201304246,publisher_W,https://doi.org/10.1002/chem.201304246,1
10.1002/chem.201402006,publisher_W,https://doi.org/10.1002/chem.201402006,1
10.1002/chem.201402292,publisher_W,https://doi.org/10.1002/chem.201402292,1
10.1002/chem.201402923,publisher_W,https://doi.org/10.1002/chem.201402923,1
10.1002/chem.201403115,publisher_W,https://doi.org/10.1002/chem.201403115,1
10.1002/chem.201403162,publisher_W,https://doi.org/10.1002/chem.201403162,1
10.1002/chem.201403909,publisher_W,https://doi.org/10.1002/chem.201403909,1
10.1002/chem.201404803,publisher_W,https://doi.org/10.1002/chem.201404803,1
10.1002/chem.201405178,publisher_W,https://doi.org/10.1002/chem.201405178,1
10.1002/chem.201405921,publisher_W,https://doi.org/10.1002/chem.201405921,1
10.1002/chem.201406119,publisher_W,https://doi.org/10.1002/chem.201406119,1
10.1002/chem.201406157,publisher_W,https://doi.org/10.1002/chem.201406157,1
10.1002/chem.201406531,publisher_W,https://doi.org/10.1002/chem.201406531,1
10.1002/chem.201500615,publisher_W,https://doi.org/10.1002/chem.201500615,1
10.1002/chem.201500815,publisher_W,https://doi.org/10.1002/chem.201500815,1
10.1002/chem.201501029,publisher_W,https://doi.org/10.1002/chem.201501029,1
10.1002/chem.201501193,publisher_W,https://doi.org/10.1002/chem.201501193,1
10.1002/chem.201501486,publisher_W,https://doi.org/10.1002/chem.201501486,1
10.1002/chem.201501976,publisher_W,https://doi.org/10.1002/chem.201501976,1
10.1002/chem.201502203,publisher_W,https://doi.org/10.1002/chem.201502203,1
10.1002/chem.201502515,publisher_W,https://doi.org/10.1002/chem.201502515,1
10.1002/chem.201502758,publisher_W,https://doi.org/10.1002/chem.201502758,1
10.1002/chem.201502918,publisher_W,https://doi.org/10.1002/chem.201502918,1
10.1002/chem.201503078,publisher_W,https://doi.org/10.1002/chem.201503078,1
10.1002/chem.201504576,publisher_W,https://doi.org/10.1002/chem.201504576,1
10.1002/chem.201504747,publisher_W,https://doi.org/10.1002/chem.201504747,1
10.1002/chem.201504907,publisher_W,https://doi.org/10.1002/chem.201504907,1
10.1002/chem.201504941,publisher_W,https://doi.org/10.1002/chem.201504941,1
10.1002/chem.201505185,publisher_W,https://doi.org/10.1002/chem.201505185,1
10.1002/chem.201600189,publisher_W,https://doi.org/10.1002/chem.201600189,1
10.1002/chem.201600447,publisher_W,https://doi.org/10.1002/chem.201600447,1
10.1002/chem.201600526,publisher_W,https://doi.org/10.1002/chem.201600526,1
10.1002/chem.201600562,publisher_W,https://doi.org/10.1002/chem.201600562,1
10.1002/chem.201600843,publisher_W,https://doi.org/10.1002/chem.201600843,1
10.1002/chem.201600898,publisher_W,https://doi.org/10.1002/chem.201600898,1
10.1002/chem.201601724,publisher_W,https://doi.org/10.1002/chem.201601724,1
10.1002/chem.201602318,publisher_W,https://doi.org/10.1002/chem.201602318,1
10.1002/chem.201602641,publisher_W,https://doi.org/10.1002/chem.201602641,1
10.1002/chem.201603299,publisher_W,https://doi.org/10.1002/chem.201603299,1
10.1002/chem.201700985,publisher_W,https://doi.org/10.1002/chem.201700985,1
10.1002/chem.201702533,publisher_W,https://doi.org/10.1002/chem.201702533,1
10.1002/chem.201703126,publisher_W,https://doi.org/10.1002/chem.201703126,1
10.1002/chem.201703510,publisher_W,https://doi.org/10.1002/chem.201703510,1
10.1002/chem.201703682,publisher_W,https://doi.org/10.1002/chem.201703682,1
10.1002/chem.201704749,publisher_W,https://doi.org/10.1002/chem.201704749,1
10.1002/chem.201704771,publisher_W,https://doi.org/10.1002/chem.201704771,1
10.1002/chem.201705023,publisher_W,https://doi.org/10.1002/chem.201705023,1
10.1002/chem.201705136,publisher_W,https://doi.org/10.1002/chem.201705136,1
10.1002/chem.201705530,publisher_W,https://doi.org/10.1002/chem.201705530,1
10.1002/chem.201705562,publisher_W,https://doi.org/10.1002/chem.201705562,1
10.1002/chem.201800149,publisher_W,https://doi.org/10.1002/chem.201800149,1
10.1002/chem.201801821,publisher_W,https://doi.org/10.1002/chem.201801821,1
10.1002/chem.201802189,publisher_W,https://doi.org/10.1002/chem.201802189,1
10.1002/chem.201802455,publisher_W,https://doi.org/10.1002/chem.201802455,1
10.1002/chem.201802829,publisher_W,https://doi.org/10.1002/chem.201802829,1
10.1002/chem.201802838,publisher_W,https://doi.org/10.1002/chem.201802838,1
10.1002/chem.201803200,publisher_W,https://doi.org/10.1002/chem.201803200,1
10.1002/chem.201803842,publisher_W,https://doi.org/10.1002/chem.201803842,1
10.1002/chem.201803900,publisher_W,https://doi.org/10.1002/chem.201803900,1
10.1002/chem.201804133,publisher_W,https://doi.org/10.1002/chem.201804133,1
10.1002/chem.201804673,publisher_W,https://doi.org/10.1002/chem.201804673,1
10.1002/chem.201805024,publisher_W,https://doi.org/10.1002/chem.201805024,1
10.1002/chem.201805697,publisher_W,https://doi.org/10.1002/chem.201805697,1
10.1002/chem.201806041,publisher_W,https://doi.org/10.1002/chem.201806041,1
10.1002/chem.201806146,publisher_W,https://doi.org/10.1002/chem.201806146,1
10.1002/chem.201806417,publisher_W,https://doi.org/10.1002/chem.201806417,1
10.1002/chem.201900329,publisher_W,https://doi.org/10.1002/chem.201900329,1
10.1002/chem.201900607,publisher_W,https://doi.org/10.1002/chem.201900607,1
10.1002/chem.201901118,publisher_W,https://doi.org/10.1002/chem.201901118,1
10.1002/chem.201901939,publisher_W,https://doi.org/10.1002/chem.201901939,1
10.1002/chem.201902274,publisher_W,https://doi.org/10.1002/chem.201902274,1
10.1002/chem.201902874,publisher_W,https://doi.org/10.1002/chem.201902874,1
10.1002/chem.201902981,publisher_W,https://doi.org/10.1002/chem.201902981,1
10.1002/chem.201904798,publisher_W,https://doi.org/10.1002/chem.201904798,1
10.1002/chem.201905260,publisher_W,https://doi.org/10.1002/chem.201905260,1
10.1002/chem.201905376,publisher_W,https://doi.org/10.1002/chem.201905376,1
10.1002/chem.201905596,publisher_W,https://doi.org/10.1002/chem.201905596,1
10.1002/chem.202000085,publisher_W,https://doi.org/10.1002/chem.202000085,1
10.1002/chem.202000993,publisher_W,https://doi.org/10.1002/chem.202000993,1
10.1002/chem.202001052,publisher_W,https://doi.org/10.1002/chem.202001052,1
10.1002/chem.202002541,publisher_W,https://doi.org/10.1002/chem.202002541,1
10.1002/chem.202005217,publisher_W,https://doi.org/10.1002/chem.202005217,1
10.1002/chem.202100528,publisher_W,https://doi.org/10.1002/chem.202100528,1
10.1002/chem.202101291,publisher_W,https://doi.org/10.1002/chem.202101291,1
10.1002/chem.202101692,publisher_W,https://doi.org/10.1002/chem.202101692,1
10.1002/chem.202103102,publisher_W,https://doi.org/10.1002/chem.202103102,1
10.1002/chem.202104041,publisher_W,https://doi.org/10.1002/chem.202104041,1
10.1002/chem.202200555,publisher_W,https://doi.org/10.1002/chem.202200555,1
10.1002/chem.202200835,publisher_W,https://doi.org/10.1002/chem.202200835,1
10.1002/chem.202200874,publisher_W,https://doi.org/10.1002/chem.202200874,1
10.1002/chem.202203792,publisher_W,https://doi.org/10.1002/chem.202203792,1
10.1002/chem.202301113,publisher_W,https://doi.org/10.1002/chem.202301113,1
10.1002/chem.202302709,publisher_W,https://doi.org/10.1002/chem.202302709,1
10.1002/chem.202302835,publisher_W,https://doi.org/10.1002/chem.202302835,1
10.1002/chem.202303401,publisher_W,https://doi.org/10.1002/chem.202303401,1
10.1002/chem.202303725,publisher_W,https://doi.org/10.1002/chem.202303725,1
10.1002/chem.202400433,publisher_W,https://doi.org/10.1002/chem.202400433,1
10.1002/chem.202400603,publisher_W,https://doi.org/10.1002/chem.202400603,1
10.1002/chem.202400962,publisher_W,https://doi.org/10.1002/chem.202400962,1
10.1002/chem.202402363,publisher_W,https://doi.org/10.1002/chem.202402363,1
10.1002/chem.202402437,publisher_W,https://doi.org/10.1002/chem.202402437,1
10.1002/chem.202402509,publisher_W,https://doi.org/10.1002/chem.202402509,1
10.1002/chem.202403296,publisher_W,https://doi.org/10.1002/chem.202403296,1
10.1002/chem.202403577,publisher_W,https://doi.org/10.1002/chem.202403577,1
10.1002/chem.202404219,publisher_W,https://doi.org/10.1002/chem.202404219,1
10.1002/chem.202500130,publisher_W,https://doi.org/10.1002/chem.202500130,1
10.1002/chem.202500255,publisher_W,https://doi.org/10.1002/chem.202500255,1
10.1002/cjoc.200690141,publisher_W,https://doi.org/10.1002/cjoc.200690141,0
10.1002/cjoc.200890175,publisher_W,https://doi.org/10.1002/cjoc.200890175,0
10.1002/cjoc.200890291,publisher_W,https://doi.org/10.1002/cjoc.200890291,0
10.1002/cjoc.200890387,publisher_W,https://doi.org/10.1002/cjoc.200890387,0
10.1002/cjoc.201100442,publisher_W,https://doi.org/10.1002/cjoc.201100442,0
10.1002/cjoc.201200575,publisher_W,https://doi.org/10.1002/cjoc.201200575,0
10.1002/cjoc.201200715,publisher_W,https://doi.org/10.1002/cjoc.201200715,0
10.1002/cjoc.201500622,publisher_W,https://doi.org/10.1002/cjoc.201500622,0
10.1002/cjoc.201500636,publisher_W,https://doi.org/10.1002/cjoc.201500636,0
10.1002/cjoc.201500640,publisher_W,https://doi.org/10.1002/cjoc.201500640,0
10.1002/cjoc.201600466,publisher_W,https://doi.org/10.1002/cjoc.201600466,0
10.1002/cjoc.201600685,publisher_W,https://doi.org/10.1002/cjoc.201600685,0
10.1002/cjoc.201600909,publisher_W,https://doi.org/10.1002/cjoc.201600909,0
10.1002/cjoc.201700310,publisher_W,https://doi.org/10.1002/cjoc.201700310,0
10.1002/cjoc.201900511,publisher_W,https://doi.org/10.1002/cjoc.201900511,0
10.1002/cjoc.202100361,publisher_W,https://doi.org/10.1002/cjoc.202100361,0
10.1002/cjoc.202300677,publisher_W,https://doi.org/10.1002/cjoc.202300677,0
10.1002/cnma.201700233,publisher_W,https://doi.org/10.1002/cnma.201700233,0
10.1002/cnma.201700256,publisher_W,https://doi.org/10.1002/cnma.201700256,0
10.1002/cnma.201900110,publisher_W,https://doi.org/10.1002/cnma.201900110,0
10.1002/cnma.202100337,publisher_W,https://doi.org/10.1002/cnma.202100337,0
10.1002/cnma.202200397,publisher_W,https://doi.org/10.1002/cnma.202200397,0
10.1002/cnma.202400302,publisher_W,https://doi.org/10.1002/cnma.202400302,0
10.1002/cnma.202400312,publisher_W,https://doi.org/10.1002/cnma.202400312,0
10.1002/cphc.201200262,publisher_W,https://doi.org/10.1002/cphc.201200262,1
10.1002/cphc.201300564,publisher_W,https://doi.org/10.1002/cphc.201300564,1
10.1002/cphc.201501012,publisher_W,https://doi.org/10.1002/cphc.201501012,1
10.1002/cphc.201800439,publisher_W,https://doi.org/10.1002/cphc.201800439,1
10.1002/cphc.201800526,publisher_W,https://doi.org/10.1002/cphc.201800526,1
10.1002/cphc.202400154,publisher_W,https://doi.org/10.1002/cphc.202400154,1
10.1002/cplu.201200270,publisher_W,https://doi.org/10.1002/cplu.201200270,0
10.1002/cplu.201402027,publisher_W,https://doi.org/10.1002/cplu.201402027,0
10.1002/cplu.201402030,publisher_W,https://doi.org/10.1002/cplu.201402030,0
10.1002/cplu.201402052,publisher_W,https://doi.org/10.1002/cplu.201402052,0
10.1002/cplu.201402123,publisher_W,https://doi.org/10.1002/cplu.201402123,0
10.1002/cplu.201402340,publisher_W,https://doi.org/10.1002/cplu.201402340,0
10.1002/cplu.201402453,publisher_W,https://doi.org/10.1002/cplu.201402453,0
10.1002/cplu.201500104,publisher_W,https://doi.org/10.1002/cplu.201500104,0
10.1002/cplu.201500134,publisher_W,https://doi.org/10.1002/cplu.201500134,0
10.1002/cplu.201500308,publisher_W,https://doi.org/10.1002/cplu.201500308,0
10.1002/cplu.201500564,publisher_W,https://doi.org/10.1002/cplu.201500564,0
10.1002/cplu.201600025,publisher_W,https://doi.org/10.1002/cplu.201600025,0
10.1002/cplu.201600075,publisher_W,https://doi.org/10.1002/cplu.201600075,0
10.1002/cplu.201600092,publisher_W,https://doi.org/10.1002/cplu.201600092,0
10.1002/cplu.201600129,publisher_W,https://doi.org/10.1002/cplu.201600129,0
10.1002/cplu.201600146,publisher_W,https://doi.org/10.1002/cplu.201600146,0
10.1002/cplu.201600158,publisher_W,https://doi.org/10.1002/cplu.201600158,0
10.1002/cplu.201600163,publisher_W,https://doi.org/10.1002/cplu.201600163,0
10.1002/cplu.201600168,publisher_W,https://doi.org/10.1002/cplu.201600168,0
10.1002/cplu.201700277,publisher_W,https://doi.org/10.1002/cplu.201700277,0
10.1002/cplu.201800546,publisher_W,https://doi.org/10.1002/cplu.201800546,0
10.1002/cplu.201800569,publisher_W,https://doi.org/10.1002/cplu.201800569,0
10.1002/cplu.201900109,publisher_W,https://doi.org/10.1002/cplu.201900109,0
10.1002/cplu.201900492,publisher_W,https://doi.org/10.1002/cplu.201900492,0
10.1002/cplu.202000175,publisher_W,https://doi.org/10.1002/cplu.202000175,0
10.1002/cptc.202300031,publisher_W,https://doi.org/10.1002/cptc.202300031,1
10.1002/crat.201300439,publisher_W,https://doi.org/10.1002/crat.201300439,0
10.1002/crat.201700017,publisher_W,https://doi.org/10.1002/crat.201700017,0
10.1002/cssc.201300836,publisher_W,https://doi.org/10.1002/cssc.201300836,1
10.1002/cssc.201403230,publisher_W,https://doi.org/10.1002/cssc.201403230,1
10.1002/cssc.201403345,publisher_W,https://doi.org/10.1002/cssc.201403345,1
10.1002/cssc.201500695,publisher_W,https://doi.org/10.1002/cssc.201500695,1
10.1002/cssc.201700164,publisher_W,https://doi.org/10.1002/cssc.201700164,1
10.1002/cssc.201702122,publisher_W,https://doi.org/10.1002/cssc.201702122,1
10.1002/cssc.202102368,publisher_W,https://doi.org/10.1002/cssc.202102368,1
10.1002/cssc.202200702,publisher_W,https://doi.org/10.1002/cssc.202200702,1
10.1002/cssc.202201535,publisher_W,https://doi.org/10.1002/cssc.202201535,1
10.1002/cssc.202400936,publisher_W,https://doi.org/10.1002/cssc.202400936,1
10.1002/cssc.202401248,publisher_W,https://doi.org/10.1002/cssc.202401248,1
10.1002/cssc.202401968,publisher_W,https://doi.org/10.1002/cssc.202401968,1
10.1002/ejic.2003.00594,publisher_W,https://doi.org/10.1002/ejic.2003.00594,0
10.1002/ejic.200300221,publisher_W,https://doi.org/10.1002/ejic.200300221,1
10.1002/ejic.200300876,publisher_W,https://doi.org/10.1002/ejic.200300876,1
10.1002/ejic.200400170,publisher_W,https://doi.org/10.1002/ejic.200400170,1
10.1002/ejic.200400173,publisher_W,https://doi.org/10.1002/ejic.200400173,1
10.1002/ejic.200400199,publisher_W,https://doi.org/10.1002/ejic.200400199,1
10.1002/ejic.200400321,publisher_W,https://doi.org/10.1002/ejic.200400321,1
10.1002/ejic.200400648,publisher_W,https://doi.org/10.1002/ejic.200400648,1
10.1002/ejic.200500217,publisher_W,https://doi.org/10.1002/ejic.200500217,1
10.1002/ejic.200500735,publisher_W,https://doi.org/10.1002/ejic.200500735,1
10.1002/ejic.200500822,publisher_W,https://doi.org/10.1002/ejic.200500822,1
10.1002/ejic.200500877,publisher_W,https://doi.org/10.1002/ejic.200500877,1
10.1002/ejic.200501146,publisher_W,https://doi.org/10.1002/ejic.200501146,1
10.1002/ejic.200501155,publisher_W,https://doi.org/10.1002/ejic.200501155,1
10.1002/ejic.200600039,publisher_W,https://doi.org/10.1002/ejic.200600039,1
10.1002/ejic.200600169,publisher_W,https://doi.org/10.1002/ejic.200600169,1
10.1002/ejic.200600445,publisher_W,https://doi.org/10.1002/ejic.200600445,1
10.1002/ejic.200600698,publisher_W,https://doi.org/10.1002/ejic.200600698,1
10.1002/ejic.200600867,publisher_W,https://doi.org/10.1002/ejic.200600867,1
10.1002/ejic.20060539,publisher_W,https://doi.org/10.1002/ejic.20060539,0
10.1002/ejic.200700728,publisher_W,https://doi.org/10.1002/ejic.200700728,0
10.1002/ejic.200701060,publisher_W,https://doi.org/10.1002/ejic.200701060,0
10.1002/ejic.200701147,publisher_W,https://doi.org/10.1002/ejic.200701147,0
10.1002/ejic.200701284,publisher_W,https://doi.org/10.1002/ejic.200701284,0
10.1002/ejic.200800002,publisher_W,https://doi.org/10.1002/ejic.200800002,0
10.1002/ejic.200800152,publisher_W,https://doi.org/10.1002/ejic.200800152,0
10.1002/ejic.200800222,publisher_W,https://doi.org/10.1002/ejic.200800222,0
10.1002/ejic.200800434,publisher_W,https://doi.org/10.1002/ejic.200800434,0
10.1002/ejic.200801224,publisher_W,https://doi.org/10.1002/ejic.200801224,0
10.1002/ejic.200900144,publisher_W,https://doi.org/10.1002/ejic.200900144,0
10.1002/ejic.200900375,publisher_W,https://doi.org/10.1002/ejic.200900375,0
10.1002/ejic.200900509,publisher_W,https://doi.org/10.1002/ejic.200900509,0
10.1002/ejic.200900558,publisher_W,https://doi.org/10.1002/ejic.200900558,0
10.1002/ejic.200900902,publisher_W,https://doi.org/10.1002/ejic.200900902,0
10.1002/ejic.200900914,publisher_W,https://doi.org/10.1002/ejic.200900914,1
10.1002/ejic.200901064,publisher_W,https://doi.org/10.1002/ejic.200901064,0
10.1002/ejic.200901163,publisher_W,https://doi.org/10.1002/ejic.200901163,0
10.1002/ejic.200901254,publisher_W,https://doi.org/10.1002/ejic.200901254,0
10.1002/ejic.201000146,publisher_W,https://doi.org/10.1002/ejic.201000146,0
10.1002/ejic.201000225,publisher_W,https://doi.org/10.1002/ejic.201000225,0
10.1002/ejic.201000291,publisher_W,https://doi.org/10.1002/ejic.201000291,0
10.1002/ejic.201000353,publisher_W,https://doi.org/10.1002/ejic.201000353,1
10.1002/ejic.201000364,publisher_W,https://doi.org/10.1002/ejic.201000364,1
10.1002/ejic.201000391,publisher_W,https://doi.org/10.1002/ejic.201000391,1
10.1002/ejic.201000402,publisher_W,https://doi.org/10.1002/ejic.201000402,1
10.1002/ejic.201000486,publisher_W,https://doi.org/10.1002/ejic.201000486,1
10.1002/ejic.201000490,publisher_W,https://doi.org/10.1002/ejic.201000490,1
10.1002/ejic.201000491,publisher_W,https://doi.org/10.1002/ejic.201000491,1
10.1002/ejic.201000494,publisher_W,https://doi.org/10.1002/ejic.201000494,1
10.1002/ejic.201000535,publisher_W,https://doi.org/10.1002/ejic.201000535,1
10.1002/ejic.201000555,publisher_W,https://doi.org/10.1002/ejic.201000555,1
10.1002/ejic.201000664,publisher_W,https://doi.org/10.1002/ejic.201000664,1
10.1002/ejic.201000731,publisher_W,https://doi.org/10.1002/ejic.201000731,1
10.1002/ejic.201000832,publisher_W,https://doi.org/10.1002/ejic.201000832,1
10.1002/ejic.201001001,publisher_W,https://doi.org/10.1002/ejic.201001001,1
