source_row_id,doi_norm,publication_year,condition_key,cluster_key,is_success,is_forced_condition,is_forced_representative,split
273,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zro(no3)2"", ""modulator"": ""concentrated hydrochloric acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""n,n-diethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zro(no3)2|linker=trans,trans-muconic acid|solvent=n,n-diethylformamide",False,False,False,train
274,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zro(no3)2"", ""modulator"": ""concentrated hydrochloric acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zro(no3)2|linker=trans,trans-muconic acid|solvent=n,n-dimethylacetamide",False,False,False,train
275,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zrocl2.8h2o"", ""modulator"": ""concentrated hydrochloric acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""n,n-diethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zrocl2.8h2o|linker=trans,trans-muconic acid|solvent=n,n-diethylformamide",False,False,False,train
276,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zrocl2.8h2o"", ""modulator"": ""concentrated hydrochloric acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zrocl2.8h2o|linker=trans,trans-muconic acid|solvent=n,n-dimethylacetamide",False,False,False,train
277,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zro(no3)2"", ""modulator"": ""water"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""n,n-diethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zro(no3)2|linker=trans,trans-muconic acid|solvent=n,n-diethylformamide",False,False,False,train
278,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zro(no3)2"", ""modulator"": ""water"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""n,n-dimethylacetamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zro(no3)2|linker=trans,trans-muconic acid|solvent=n,n-dimethylacetamide",False,False,False,train
279,10.1002/ejic.201500133,2015,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 143.0, ""metal_precursor"": ""zro(no3)2"", ""modulator"": ""benzoic acid"", ""organic_linker"": ""trans,trans-muconic acid"", ""solvent"": ""n,n-diethylformamide"", ""temperature_C"": 150.0, ""time_h"": 24.0}","metal=zro(no3)2|linker=trans,trans-muconic acid|solvent=n,n-diethylformamide",False,False,False,train
280,10.1039/c7dt01084b,2017,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""zrcl4"", ""modulator"": null, ""organic_linker"": ""2,5-pyridinedicarboxylic acid"", ""solvent"": ""water"", ""temperature_C"": 100.0, ""time_h"": 24.0}","metal=zrcl4|linker=2,5-pyridinedicarboxylic acid|solvent=water",False,False,False,train
281,10.1021/acs.cgd.9b00611,2019,"{""M_L_ratio"": 2.13, ""metal_concentration_mM"": 73.0, ""metal_precursor"": ""incl3"", ""modulator"": ""spirocyclic piperidinium chloride"", ""organic_linker"": ""4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid"", ""solvent"": ""dimethylformamide and 1,4-dioxane"", ""temperature_C"": 60.0, ""time_h"": 120.0}","metal=incl3|linker=4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid|solvent=1,4-dioxane + dimethylformamide",False,False,False,train
282,10.1021/acs.cgd.9b00611,2019,"{""M_L_ratio"": 2.13, ""metal_concentration_mM"": 73.0, ""metal_precursor"": ""incl3"", ""modulator"": ""tetraethylammonium chloride"", ""organic_linker"": ""4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid"", ""solvent"": ""dimethylformamide and 1,4-dioxane"", ""temperature_C"": 60.0, ""time_h"": 120.0}","metal=incl3|linker=4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid|solvent=1,4-dioxane + dimethylformamide",False,False,False,train
283,10.1021/acs.cgd.9b00611,2019,"{""M_L_ratio"": 2.13, ""metal_concentration_mM"": 73.0, ""metal_precursor"": ""incl3"", ""modulator"": ""spirocyclic morpholinium bromide"", ""organic_linker"": ""4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid"", ""solvent"": ""dimethylformamide and 1,4-dioxane"", ""temperature_C"": 60.0, ""time_h"": 120.0}","metal=incl3|linker=4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid|solvent=1,4-dioxane + dimethylformamide",False,False,False,train
284,10.1021/acs.cgd.9b00611,2019,"{""M_L_ratio"": 2.13, ""metal_concentration_mM"": 73.0, ""metal_precursor"": ""incl3"", ""modulator"": ""spirocyclic piperidinium bromide"", ""organic_linker"": ""4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid"", ""solvent"": ""dimethylformamide and 1,4-dioxane"", ""temperature_C"": 60.0, ""time_h"": 120.0}","metal=incl3|linker=4,4?,4?-benzene-1,3,5-triyl-tribenzoic acid|solvent=1,4-dioxane + dimethylformamide",False,False,False,train
285,10.1002/chem.202402363,2024,"{""M_L_ratio"": 4.77, ""metal_concentration_mM"": 207.0, ""metal_precursor"": ""eu(no3)3"", ""modulator"": ""2,6-difluorobenzoic acid and trifluoroacetic acid"", ""organic_linker"": ""benzene-1,3,5-tricarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 130.0, ""time_h"": 120.0}","metal=eu(no3)3|linker=benzene-1,3,5-tricarboxylic acid|solvent=dimethylformamide",False,False,False,train
286,10.1002/chem.202402363,2024,"{""M_L_ratio"": 4.77, ""metal_concentration_mM"": 207.0, ""metal_precursor"": ""la(no3)3"", ""modulator"": ""2,6-difluorobenzoic acid and trifluoroacetic acid"", ""organic_linker"": ""benzene-1,3,5-tricarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 130.0, ""time_h"": 120.0}","metal=la(no3)3|linker=benzene-1,3,5-tricarboxylic acid|solvent=dimethylformamide",False,False,False,train
287,10.1002/chem.202402363,2024,"{""M_L_ratio"": 4.77, ""metal_concentration_mM"": 207.0, ""metal_precursor"": ""ce(no3)3"", ""modulator"": ""2,6-difluorobenzoic acid and trifluoroacetic acid"", ""organic_linker"": ""benzene-1,3,5-tricarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 130.0, ""time_h"": 120.0}","metal=ce(no3)3|linker=benzene-1,3,5-tricarboxylic acid|solvent=dimethylformamide",False,False,False,train
288,10.1002/chem.202402363,2024,"{""M_L_ratio"": 4.77, ""metal_concentration_mM"": 207.0, ""metal_precursor"": ""pr(no3)3"", ""modulator"": ""2,6-difluorobenzoic acid and trifluoroacetic acid"", ""organic_linker"": ""benzene-1,3,5-tricarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 130.0, ""time_h"": 120.0}","metal=pr(no3)3|linker=benzene-1,3,5-tricarboxylic acid|solvent=dimethylformamide",False,False,False,train
289,10.1002/chem.202402363,2024,"{""M_L_ratio"": 4.77, ""metal_concentration_mM"": 207.0, ""metal_precursor"": ""nd(no3)3"", ""modulator"": ""2,6-difluorobenzoic acid and trifluoroacetic acid"", ""organic_linker"": ""benzene-1,3,5-tricarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 130.0, ""time_h"": 120.0}","metal=nd(no3)3|linker=benzene-1,3,5-tricarboxylic acid|solvent=dimethylformamide",False,False,False,train
290,10.1002/chem.202402363,2024,"{""M_L_ratio"": 4.77, ""metal_concentration_mM"": 207.0, ""metal_precursor"": ""sm(no3)3"", ""modulator"": ""2,6-difluorobenzoic acid and trifluoroacetic acid"", ""organic_linker"": ""benzene-1,3,5-tricarboxylic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 130.0, ""time_h"": 120.0}","metal=sm(no3)3|linker=benzene-1,3,5-tricarboxylic acid|solvent=dimethylformamide",False,False,False,train
291,10.1021/acs.cgd.6b01533,2017,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 23.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""acetic acid and cuprous oxide"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}",metal=zrcl4|linker=terephthalic acid|solvent=dimethylformamide,False,False,False,train
293,10.1021/acs.cgd.6b01533,2017,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 23.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""cuprous oxide"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}",metal=zrcl4|linker=terephthalic acid|solvent=dimethylformamide,False,False,False,train
294,10.1021/acs.cgd.6b01533,2017,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 23.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""cuprous oxide and copper(i) chloride"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}",metal=zrcl4|linker=terephthalic acid|solvent=dimethylformamide,False,False,False,train
295,10.1021/acs.cgd.6b01533,2017,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 23.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""cuprous oxide and copper(i) iodide"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}",metal=zrcl4|linker=terephthalic acid|solvent=dimethylformamide,False,False,False,train
296,10.1021/acs.cgd.6b01533,2017,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 23.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""cuprous oxide and copper(i) bromide"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}",metal=zrcl4|linker=terephthalic acid|solvent=dimethylformamide,False,False,False,train
297,10.1021/acs.cgd.6b01533,2017,"{""M_L_ratio"": 0.5, ""metal_concentration_mM"": 23.0, ""metal_precursor"": ""zrcl4"", ""modulator"": ""cuprous oxide and copper(ii) chloride"", ""organic_linker"": ""terephthalic acid"", ""solvent"": ""dimethylformamide"", ""temperature_C"": 120.0, ""time_h"": 24.0}",metal=zrcl4|linker=terephthalic acid|solvent=dimethylformamide,False,False,False,train
298,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 364.0, ""metal_precursor"": ""eu(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 80.0, ""time_h"": 24.0}",metal=eu(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,holdout
299,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 364.0, ""metal_precursor"": ""eu(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 90.0, ""time_h"": 24.0}",metal=eu(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,holdout
300,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 364.0, ""metal_precursor"": ""tb(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 80.0, ""time_h"": 24.0}",metal=tb(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,holdout
301,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 364.0, ""metal_precursor"": ""tb(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 90.0, ""time_h"": 24.0}",metal=tb(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,holdout
302,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 364.0, ""metal_precursor"": ""er(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 80.0, ""time_h"": 24.0}",metal=er(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,train
303,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 364.0, ""metal_precursor"": ""er(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 90.0, ""time_h"": 24.0}",metal=er(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,train
304,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 615.0, ""metal_precursor"": ""eu(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 80.0, ""time_h"": 24.0}",metal=eu(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,holdout
305,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 615.0, ""metal_precursor"": ""eu(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 90.0, ""time_h"": 24.0}",metal=eu(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,holdout
306,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 615.0, ""metal_precursor"": ""er(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 80.0, ""time_h"": 24.0}",metal=er(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,train
307,10.1039/c6nj00822d,2016,"{""M_L_ratio"": 8.0, ""metal_concentration_mM"": 615.0, ""metal_precursor"": ""er(ch3so3)3"", ""modulator"": ""sodium hydroxide"", ""organic_linker"": ""2-nitroterephthalic acid"", ""solvent"": ""water"", ""temperature_C"": 90.0, ""time_h"": 24.0}",metal=er(ch3so3)3|linker=2-nitroterephthalic acid|solvent=water,False,False,False,train
310,10.1021/ja905690t,2009,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""ca(ch3coo)2"", ""modulator"": null, ""organic_linker"": ""meso-tartaric acid hydrate"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 48.0}",metal=ca(ch3coo)2|linker=meso-tartaric acid hydrate|solvent=water,False,False,False,train
311,10.1021/ja905690t,2009,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""ca(ch3coo)2"", ""modulator"": null, ""organic_linker"": ""meso-tartaric acid hydrate"", ""solvent"": ""water"", ""temperature_C"": 200.0, ""time_h"": 48.0}",metal=ca(ch3coo)2|linker=meso-tartaric acid hydrate|solvent=water,False,False,False,train
312,10.1021/ja905690t,2009,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""ca(ch3coo)2"", ""modulator"": null, ""organic_linker"": ""meso-tartaric acid hydrate"", ""solvent"": ""water"", ""temperature_C"": 220.0, ""time_h"": 48.0}",metal=ca(ch3coo)2|linker=meso-tartaric acid hydrate|solvent=water,False,False,False,train
313,10.1021/ja905690t,2009,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""ca(ch3coo)2"", ""modulator"": null, ""organic_linker"": ""l-tartaric acid"", ""solvent"": ""water"", ""temperature_C"": 100.0, ""time_h"": 48.0}",metal=ca(ch3coo)2|linker=l-tartaric acid|solvent=water,False,False,False,holdout
315,10.1021/ja905690t,2009,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""ca(ch3coo)2"", ""modulator"": null, ""organic_linker"": ""l-tartaric acid"", ""solvent"": ""water"", ""temperature_C"": 150.0, ""time_h"": 48.0}",metal=ca(ch3coo)2|linker=l-tartaric acid|solvent=water,False,False,False,holdout
316,10.1021/ja905690t,2009,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""ca(ch3coo)2"", ""modulator"": null, ""organic_linker"": ""l-tartaric acid"", ""solvent"": ""water"", ""temperature_C"": 180.0, ""time_h"": 48.0}",metal=ca(ch3coo)2|linker=l-tartaric acid|solvent=water,False,False,False,holdout
317,10.1021/ja905690t,2009,"{""M_L_ratio"": 1.0, ""metal_concentration_mM"": 100.0, ""metal_precursor"": ""ca(ch3coo)2"", ""modulator"": null, ""organic_linker"": ""l-tartaric acid"", ""solvent"": ""water"", ""temperature_C"": 200.0, ""time_h"": 48.0}",metal=ca(ch3coo)2|linker=l-tartaric acid|solvent=water,False,False,False,holdout
319,10.1016/j.ica.2004.07.029,2005,"{""M_L_ratio"": 2.02, ""metal_concentration_mM"": null, ""metal_precursor"": ""fe(ch3coo)2"", ""modulator"": ""t-butylphosphonic acid and hf"", ""organic_linker"": ""tetra-2-pyridylpyrazine"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 48.0}",metal=fe(ch3coo)2|linker=tetra-2-pyridylpyrazine|solvent=water,False,False,False,train
320,10.1016/j.ica.2004.07.029,2005,"{""M_L_ratio"": 2.0, ""metal_concentration_mM"": null, ""metal_precursor"": ""fe(ch3coo)2"", ""modulator"": ""hf"", ""organic_linker"": ""tetra-2-pyridylpyrazine"", ""solvent"": ""water"", ""temperature_C"": 170.0, ""time_h"": 48.0}",metal=fe(ch3coo)2|linker=tetra-2-pyridylpyrazine|solvent=water,False,False,False,train
